id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,1,multiclass,0.912698,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T16:42:29,1983.5,1983.5,,,244696427,,0.912698,0.2,1.10851,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,2,multiclass,0.912,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T17:08:34,1564.1,1564.1,,,244696428,,0.912,0.247826,0.320874,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,3,multiclass,0.92,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T17:33:58,1523.9,1523.9,,,244696429,,0.92,0.2,0.267852,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,4,multiclass,0.912,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T17:59:59,1561.1,1561.1,,,244696430,,0.912,0.2,0.564225,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,5,multiclass,0.904,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T18:25:32,1532.4,1532.4,,,244696431,,0.904,0.198246,1.60657,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,6,multiclass,0.904,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T18:51:41,1568.7,1568.6,,,244696432,,0.904,0.198246,0.813422,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,7,multiclass,0.912,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T19:17:50,1569,1569,,,244696433,,0.912,0.2,0.338854,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,8,multiclass,0.912,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T19:43:09,1518.8,1518.8,,,244696434,,0.912,0.2,0.40174,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,9,multiclass,0.912,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T20:09:04,1554.4,1554.4,,,244696435,,0.912,0.298246,1.32833,
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,0,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T20:34:21,1516.9,1516.9,,,244696426,,0.666667,0.666667,0.621936,0.513889
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,1,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T20:59:45,1524.1,1524.1,,,244696427,,0.727273,0.7,0.542831,0.7
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,2,binary,1,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T21:25:05,1520,1520,,,244696428,,1,1,2.22045E+AC0-16,1
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,3,binary,0.818182,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T21:50:23,1517.8,1517.8,,,244696429,,0.818182,0.833333,0.404937,0.866667
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,4,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T22:18:59,1715.6,1715.6,,,244696430,,0.545455,0.566667,0.780328,0.566667
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,5,binary,0.636364,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T22:47:17,1697.5,1697.5,,,244696431,,0.636364,0.633333,13.1068,0.633333
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,6,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T23:14:43,1646.2,1646.1,,,244696432,,0.727273,0.716667,0.522916,0.75
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,7,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-09+AC0-01T23:40:01,1517,1517,,,244696433,,0.545455,0.55,6.97835,0.666667
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,8,binary,0.636364,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T00:07:01,1619.6,1619.6,,,244696434,,0.636364,0.616667,3.78717,0.7
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,9,binary,0.636364,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T00:34:07,1626.5,1626.5,,,244696435,,0.636364,0.616667,0.74861,0.716667
openml.org/t/3857,vehicle,AutoWEKA,test,0,binary,0.894118,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T01:00:30,1582.5,1581.4,,,244696426,,0.894118,0.854618,0.599321,0.96645
openml.org/t/3857,vehicle,AutoWEKA,test,1,binary,0.964706,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T01:29:12,1721.1,1720.9,,,244696427,,0.964706,0.946609,0.143095,0.983405
openml.org/t/3857,vehicle,AutoWEKA,test,2,binary,0.917647,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T01:54:57,1544.7,1544.6,,,244696428,,0.917647,0.8557,2.9683,0.8557
openml.org/t/3857,vehicle,AutoWEKA,test,3,binary,0.976471,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T02:22:57,1680.2,1679.3,,,244696429,,0.976471,0.984127,0.0879958,0.997114
openml.org/t/3857,vehicle,AutoWEKA,test,4,binary,0.976471,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T02:51:50,1732.5,1732.4,,,244696430,,0.976471,0.969336,0.0948354,0.993506
openml.org/t/3857,vehicle,AutoWEKA,test,5,binary,0.988235,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T03:20:16,1705.3,1705,,,244696431,,0.988235,0.977273,0.0331742,1
openml.org/t/3857,vehicle,AutoWEKA,test,6,binary,0.97619,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T03:46:40,1583.5,1583,,,244696432,,0.97619,0.968254,0.0543407,0.998488
openml.org/t/3857,vehicle,AutoWEKA,test,7,binary,0.964286,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T04:12:34,1553.4,1553.3,,,244696433,,0.964286,0.944444,0.147029,0.986395
openml.org/t/3857,vehicle,AutoWEKA,test,8,binary,0.904762,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T04:38:46,1571.8,1571.3,,,244696434,,0.904762,0.86217,0.968561,0.939516
openml.org/t/3857,vehicle,AutoWEKA,test,9,binary,0.904762,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T05:08:08,1761.2,1761.2,,,244696435,,0.904762,0.847507,0.26547,0.945748
openml.org/t/3585,veteran,AutoWEKA,test,0,binary,,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T12:40:43,620.3,,,,1813697529,NoResultError: AutoWEKA failed producing any prediction.,,,,
openml.org/t/3585,veteran,AutoWEKA,test,1,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T13:08:15,1651.8,1651.7,,,1813697530,,0.642857,0.625,0.6,5.56458
openml.org/t/3585,veteran,AutoWEKA,test,2,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T13:37:11,1735.4,1735.4,,,1813697531,,0.642857,0.7625,0.6,0.584998
openml.org/t/3585,veteran,AutoWEKA,test,3,binary,0.714286,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T14:03:50,1599,1599,,,1813697532,,0.714286,0.7375,0.65,0.481167
openml.org/t/3585,veteran,AutoWEKA,test,4,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T14:31:17,1646.7,1646.7,,,1813697533,,0.642857,0.611111,0.5,0.668105
openml.org/t/3585,veteran,AutoWEKA,test,5,binary,0.785714,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T15:00:03,1726.3,1726.3,,,1813697534,,0.785714,0.655556,0.7,0.546466
openml.org/t/3585,veteran,AutoWEKA,test,6,binary,0.857143,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T15:26:05,1561.3,1561.3,,,1813697535,,0.857143,0.888889,0.8,0.324655
openml.org/t/3585,veteran,AutoWEKA,test,7,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T15:51:41,1535.6,1535.6,,,1813697536,,0.923077,0.875,0.875,0.399283
openml.org/t/3585,veteran,AutoWEKA,test,8,binary,0.846154,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T16:21:08,1767.7,1767.7,,,1813697537,,0.846154,0.666667,0.75,0.504718
openml.org/t/3585,veteran,AutoWEKA,test,9,binary,0.538462,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T16:47:18,1569,1569,,,1813697538,,0.538462,0.416667,0.388889,0.809979
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,0,binary,0.808511,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T05:34:17,1569.2,1569.2,,,244696426,,0.808511,0.475,0.446395,0.475
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,1,binary,0.829787,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T05:59:41,1523.9,1523.9,,,244696427,,0.829787,0.4875,0.460888,0.525
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,2,binary,0.851064,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T06:25:04,1522.6,1522.6,,,244696428,,0.851064,0.5,0.410297,0.575
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,3,binary,0.829787,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T06:50:29,1524.3,1524.3,,,244696429,,0.829787,0.4875,1.31799,0.510714
openml.org/t/9969,thoracic+AC0-surgery,AutoWEKA,test,4,binary,0.829787,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T07:15:47,1518.3,1518.3,,,244696430,,0.829787,0.4875,0.45177,0.539286
