id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/3506,poker,constantpredictor,test,3,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:29:25,2.7,0.03,0.0003,1,1924228314,ResultError: y contains previously unseen labels: '0.',,,,
openml.org/t/3506,poker,constantpredictor,test,4,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:29:28,2.6,0.03,0.0003,1,1924228315,ResultError: y contains previously unseen labels: '0.',,,,
openml.org/t/3506,poker,constantpredictor,test,5,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:29:31,2.6,0.03,0.0003,1,1924228316,ResultError: y contains previously unseen labels: '0.',,,,
openml.org/t/3506,poker,constantpredictor,test,6,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:29:34,2.6,0.03,0.0003,1,1924228317,ResultError: y contains previously unseen labels: '0.',,,,
openml.org/t/3506,poker,constantpredictor,test,7,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:29:37,2.7,0.03,0.0003,1,1924228318,ResultError: y contains previously unseen labels: '0.',,,,
openml.org/t/3506,poker,constantpredictor,test,8,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:29:40,2.6,0.03,0.0003,1,1924228319,ResultError: y contains previously unseen labels: '0.',,,,
openml.org/t/3506,poker,constantpredictor,test,9,binary,,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:29:43,2.7,0.03,0.0003,1,1924228320,ResultError: y contains previously unseen labels: '0.',,,,
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,0,binary,0.454545,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:26,0.05,0.0003,6E+AC0-05,1,1946475593,,0.454545,0.5,0.5,0.69416
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,1,binary,0.454545,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:26,0.04,0.0002,4E+AC0-05,1,1946475594,,0.454545,0.5,0.5,0.69416
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,2,binary,0.454545,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:26,0.04,0.0002,4E+AC0-05,1,1946475595,,0.454545,0.5,0.5,0.69416
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,3,binary,0.454545,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:26,0.04,0.0002,4E+AC0-05,1,1946475596,,0.454545,0.5,0.5,0.69416
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,4,binary,0.454545,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:26,0.04,0.0002,4E+AC0-05,1,1946475597,,0.454545,0.5,0.5,0.69416
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,5,binary,0.454545,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:27,0.04,0.0002,4E+AC0-05,1,1946475598,,0.454545,0.5,0.5,0.69416
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,6,binary,0.5,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:27,0.04,0.0002,4E+AC0-05,1,1946475599,,0.5,0.5,0.5,0.693147
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,7,binary,0.5,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:27,0.07,0.0002,4E+AC0-05,1,1946475600,,0.5,0.5,0.5,0.693147
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,8,binary,0.5,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:27,0.04,0.0002,4E+AC0-05,1,1946475601,,0.5,0.5,0.5,0.693147
openml.org/t/2373,molecular+AC0-biology+AF8-promoters,constantpredictor,test,9,binary,0.5,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:38:27,0.04,0.0002,4E+AC0-05,1,1946475602,,0.5,0.5,0.5,0.693147
openml.org/t/218,covertype,constantpredictor,test,0,multiclass,0.487608,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-07T00:07:52,2,0.2,0.0003,1,663068384,,0.487608,0.142857,1.20514,
