id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,balacc,logloss,auc
openml.org/t/3622,autoPrice,TPOT,test,1,binary,1,acc,local,0.12.1,,2.1.4,2024-08-08T21:40:20,188.1,182.1,0.006,1541,8424363,,1,1,0.0560259,1
openml.org/t/3622,autoPrice,TPOT,test,2,binary,1,acc,local,0.12.1,,2.1.4,2024-08-08T21:43:27,186.7,180.7,0.0004,1230,8424364,,1,1,0.00259661,1
openml.org/t/3622,autoPrice,TPOT,test,3,binary,0.875,acc,local,0.12.1,,2.1.4,2024-08-08T21:46:36,188.8,182.8,0.0005,2032,8424365,,0.875,0.8,1.52554,1
openml.org/t/3622,autoPrice,TPOT,test,4,binary,1,acc,local,0.12.1,,2.1.4,2024-08-08T21:49:42,186.5,180.5,0.0004,1676,8424366,,1,1,0.000199617,1
openml.org/t/3622,autoPrice,TPOT,test,5,binary,0.9375,acc,local,0.12.1,,2.1.4,2024-08-08T21:52:50,187.7,181.6,0.01,1450,8424367,,0.9375,0.95,0.102682,1
openml.org/t/3622,autoPrice,TPOT,test,6,binary,1,acc,local,0.12.1,,2.1.4,2024-08-08T21:56:00,189.5,183.5,0.0004,1746,8424368,,1,1,5.87535E-05,1
openml.org/t/3622,autoPrice,TPOT,test,7,binary,1,acc,local,0.12.1,,2.1.4,2024-08-08T21:59:07,186.8,180.8,0.0004,1911,8424369,,1,1,0.000470373,1
openml.org/t/3622,autoPrice,TPOT,test,8,binary,1,acc,local,0.12.1,,2.1.4,2024-08-08T22:02:13,186.5,180.5,0.005,1382,8424370,,1,1,0.0266487,1
openml.org/t/3622,autoPrice,TPOT,test,9,binary,0.866667,acc,local,0.12.1,,2.1.4,2024-08-08T22:05:20,186.4,180.4,0.0003,2177,8424371,,0.866667,0.8,4.80582,0.8
openml.org/t/3496,SPECTF,TPOT,test,0,binary,0.971429,acc,local,0.12.1,,2.1.4,2024-08-08T22:08:37,191.9,185.9,0.005,1256,8424362,,0.971429,0.98,0.239611,1
openml.org/t/3496,SPECTF,TPOT,test,1,binary,1,acc,local,0.12.1,,2.1.4,2024-08-08T22:11:47,189.5,183.5,0.005,1149,8424363,,1,1,0.229137,1
openml.org/t/3496,SPECTF,TPOT,test,2,binary,0.914286,acc,local,0.12.1,,2.1.4,2024-08-08T22:14:55,187.8,181.9,0.0005,563,8424364,,0.914286,0.91,0.234306,0.96
openml.org/t/3496,SPECTF,TPOT,test,3,binary,0.914286,acc,local,0.12.1,,2.1.4,2024-08-08T22:18:04,188.3,182.3,0.005,1159,8424365,,0.914286,0.88,0.33787,0.94
openml.org/t/3496,SPECTF,TPOT,test,4,binary,0.942857,acc,local,0.12.1,,2.1.4,2024-08-08T22:21:18,194.1,188.1,0.006,558,8424366,,0.942857,0.9,0.258516,0.944
openml.org/t/3496,SPECTF,TPOT,test,5,binary,0.914286,acc,local,0.12.1,,2.1.4,2024-08-08T22:24:25,187.5,181.5,0.005,1219,8424367,,0.914286,0.833333,0.242429,0.948718
openml.org/t/3496,SPECTF,TPOT,test,6,binary,0.885714,acc,local,0.12.1,,2.1.4,2024-08-08T22:27:32,186.7,180.7,0.006,1284,8424368,,0.885714,0.850427,0.309846,0.957265
openml.org/t/3496,SPECTF,TPOT,test,7,binary,0.942857,acc,local,0.12.1,,2.1.4,2024-08-08T22:30:41,188.8,182.8,0.005,1340,8424369,,0.942857,0.925214,0.207047,0.991453
openml.org/t/3496,SPECTF,TPOT,test,8,binary,0.942857,acc,local,0.12.1,,2.1.4,2024-08-08T22:33:56,194.7,188.7,0.0005,1135,8424370,,0.942857,0.961538,0.12293,1
openml.org/t/3496,SPECTF,TPOT,test,9,binary,0.941176,acc,local,0.12.1,,2.1.4,2024-08-08T22:37:08,191.5,185.5,0.01,948,8424371,,0.941176,0.888889,0.375313,0.897778
