id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss,models+AF8-ensemble+AF8-count
openml.org/t/3818,tae,H2OAutoML,test,2,binary,0.733333,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-28T11:51:05,3131.3,3124.5,0.04,355,1938110725,,0.733333,0.6,0.65,0.667035,
openml.org/t/3818,tae,H2OAutoML,test,3,binary,0.8,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-28T12:47:18,3373.1,3366.1,0.02,230,1938110726,,0.8,0.76,0.75,0.532297,
openml.org/t/3818,tae,H2OAutoML,test,4,binary,0.8,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-28T13:43:22,3364.4,3357.2,0.04,1598,1938110727,,0.8,0.82,0.8,0.52472,
openml.org/t/3818,tae,H2OAutoML,test,5,binary,0.8,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-28T14:40:10,3407.8,3401.1,0.03,259,1938110728,,0.8,0.9,0.8,0.506814,
openml.org/t/3818,tae,H2OAutoML,test,6,binary,0.866667,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-28T15:36:11,3360.5,3353.5,0.03,1582,1938110729,,0.866667,0.9,0.9,0.436101,
openml.org/t/3818,tae,H2OAutoML,test,7,binary,0.866667,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-28T16:33:01,3410.6,3403.7,0.03,1343,1938110730,,0.866667,0.88,0.85,0.388981,
openml.org/t/3818,tae,H2OAutoML,test,8,binary,0.733333,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-28T17:29:54,3413.1,3406.2,0.04,1404,1938110731,,0.733333,0.72,0.7,0.643493,
openml.org/t/3818,tae,H2OAutoML,test,9,binary,0.8,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-28T18:26:52,3417.5,3410.8,0.03,230,1938110732,,0.8,0.87037,0.805556,0.476613,
openml.org/t/3818,tae,NaiveAutoML,test,0,binary,0.6875,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T08:50:36,376,372.6,0.02,1,1633866641,,0.6875,0.708333,0.65,0.665229,
openml.org/t/3818,tae,NaiveAutoML,test,1,binary,0.8,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T08:59:18,521.8,519.6,0.07,1,1633866642,,0.8,0.84,0.75,0.521743,
openml.org/t/3818,tae,NaiveAutoML,test,2,binary,0.733333,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T09:00:21,63.5,61.4,0.01,1,1633866643,,0.733333,0.7,0.7,9.61164,
openml.org/t/3818,tae,NaiveAutoML,test,3,binary,0.733333,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T09:01:15,53.6,51.5,0.01,1,1633866644,,0.733333,0.64,0.7,2.84058,
openml.org/t/3818,tae,NaiveAutoML,test,4,binary,0.8,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T09:08:19,424,421.9,0.07,1,1633866645,,0.8,0.88,0.8,0.491327,
openml.org/t/3818,tae,NaiveAutoML,test,5,binary,,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T09:08:43,23.5,,,,1633866646,NoResultError: +AF8AXw-init+AF8AXw-() got an unexpected keyword argument 'affinity',,,,,
openml.org/t/3818,tae,NaiveAutoML,test,6,binary,0.866667,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T09:09:27,43.7,41.6,0.01,1,1633866647,,0.866667,0.83,0.85,2.69497,
openml.org/t/3818,tae,NaiveAutoML,test,7,binary,0.866667,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T09:16:11,404.1,402,0.03,1,1633866648,,0.866667,0.9,0.8,0.26879,
openml.org/t/3818,tae,NaiveAutoML,test,8,binary,0.866667,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T09:22:16,364.7,362.7,0.02,1,1633866649,,0.866667,0.76,0.8,4.8677,
openml.org/t/3818,tae,NaiveAutoML,test,9,binary,0.666667,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-29T09:28:40,384.1,382,0.03,1,1633866650,,0.666667,0.731481,0.666667,2.89013,
openml.org/t/3818,tae,TPOT,test,0,binary,0.5625,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T10:14:07,3615.3,3601.7,0.01,9706,42727795,,0.5625,0.583333,0.483333,4.73407,
openml.org/t/3818,tae,TPOT,test,1,binary,0.8,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T10:48:44,2077,2069.3,0.002,9424,42727796,,0.8,0.89,0.75,2.51465,
openml.org/t/3818,tae,TPOT,test,2,binary,0.666667,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T11:48:54,3610.1,3603,0.02,5387,42727797,,0.666667,0.48,0.55,5.1484,
openml.org/t/3818,tae,TPOT,test,3,binary,0.866667,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T12:25:03,2169.3,2161.5,0.003,9393,42727798,,0.866667,0.9,0.8,0.462426,
openml.org/t/3818,tae,TPOT,test,4,binary,0.666667,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T13:11:54,2810.9,2803,0.03,9418,42727799,,0.666667,0.74,0.65,0.688949,
openml.org/t/3818,tae,TPOT,test,5,binary,0.666667,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T13:49:50,2275.5,2267.9,0.03,9386,42727800,,0.666667,0.76,0.6,2.75051,
openml.org/t/3818,tae,TPOT,test,6,binary,0.733333,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T14:37:51,2881.5,2873.8,0.003,9318,42727801,,0.733333,0.87,0.75,2.71154,
openml.org/t/3818,tae,TPOT,test,7,binary,0.866667,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T15:38:25,3633.8,3626.6,0.03,6153,42727802,,0.866667,0.89,0.85,2.52148,
openml.org/t/3818,tae,TPOT,test,8,binary,0.866667,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T16:38:34,3608.6,3600.8,0.02,9027,42727803,,0.866667,0.84,0.8,0.580057,
openml.org/t/3818,tae,TPOT,test,9,binary,0.666667,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-28T17:10:27,1913.6,1905.7,0.002,9468,42727804,,0.666667,0.75,0.611111,2.69029,
