id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,balacc,logloss,models_ensemble_count,auc
openml.org/t/3644,bodyfat,AutoGluon,test,0,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:15:31,35.2,31.2,0.01,14,476602185,,1,1,0.602143,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,1,binary,0.923077,acc,local,1.0.0,,2.1.4,2024-08-06T21:16:05,34.2,30.4,0.09,14,476602186,,0.923077,0.923077,0.334429,2,0.95858
openml.org/t/3644,bodyfat,AutoGluon,test,2,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:16:37,31.3,27.6,0.009,14,476602187,,1,1,0.461732,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,3,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:17:09,31.9,28.1,0.006,14,476602188,,1,1,0.59994,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,4,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:17:42,32.7,28.9,0.006,14,476602189,,1,1,0.615158,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,5,binary,0.96,acc,local,1.0.0,,2.1.4,2024-08-06T21:18:17,34.6,30.9,0.01,14,476602190,,0.96,0.958333,0.409472,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,6,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:18:51,33.6,29.8,0.006,14,476602191,,1,1,0.412494,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,7,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:19:27,35.2,31.4,0.02,14,476602192,,1,1,0.062644,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:20:00,33.3,29.3,0.04,14,476602193,,1,1,0.0651324,2,1
openml.org/t/3644,bodyfat,AutoGluon,test,9,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:20:43,42.2,38.3,0.01,14,476602194,,1,1,0.601505,2,1
openml.org/t/10094,blogger,AutoGluon,test,0,binary,0.6,acc,local,1.0.0,,2.1.4,2024-08-06T21:21:10,27.4,23.2,0.2,12,476602185,,0.6,0.619048,0.57428,3,0.857143
openml.org/t/10094,blogger,AutoGluon,test,1,binary,0.8,acc,local,1.0.0,,2.1.4,2024-08-06T21:21:37,26.1,22.2,0.2,12,476602186,,0.8,0.666667,0.585491,2,0.785714
openml.org/t/10094,blogger,AutoGluon,test,2,binary,0.7,acc,local,1.0.0,,2.1.4,2024-08-06T21:22:04,27.3,23.6,0.02,12,476602187,,0.7,0.690476,0.760587,2,0.761905
openml.org/t/10094,blogger,AutoGluon,test,3,binary,0.4,acc,local,1.0.0,,2.1.4,2024-08-06T21:22:34,29.3,25.5,0.04,12,476602188,,0.4,0.380952,0.783406,2,0.309524
openml.org/t/10094,blogger,AutoGluon,test,4,binary,0.8,acc,local,1.0.0,,2.1.4,2024-08-06T21:23:03,28.2,24.4,0.01,12,476602189,,0.8,0.761905,0.491285,2,0.904762
openml.org/t/10094,blogger,AutoGluon,test,5,binary,0.8,acc,local,1.0.0,,2.1.4,2024-08-06T21:23:31,28.3,24.6,0.01,12,476602190,,0.8,0.666667,0.674356,2,0.52381
openml.org/t/10094,blogger,AutoGluon,test,6,binary,0.8,acc,local,1.0.0,,2.1.4,2024-08-06T21:24:00,28.9,25,0.08,12,476602191,,0.8,0.666667,0.526656,3,0.880952
openml.org/t/10094,blogger,AutoGluon,test,7,binary,0.9,acc,local,1.0.0,,2.1.4,2024-08-06T21:24:27,26.4,22.6,0.04,12,476602192,,0.9,0.928571,0.378453,2,0.952381
openml.org/t/10094,blogger,AutoGluon,test,8,binary,0.7,acc,local,1.0.0,,2.1.4,2024-08-06T21:24:53,25.9,22,0.1,12,476602193,,0.7,0.666667,0.559446,2,0.8125
openml.org/t/10094,blogger,AutoGluon,test,9,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:25:19,25.4,21.5,0.1,12,476602194,,1,1,0.179024,2,1
openml.org/t/3955,badges2,AutoGluon,test,0,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:25:59,39.9,35.9,0.1,14,476602185,,1,1,0.0317216,2,1
openml.org/t/3955,badges2,AutoGluon,test,1,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:26:32,32.9,28.8,0.1,14,476602186,,1,1,0.0190235,2,1
openml.org/t/3955,badges2,AutoGluon,test,2,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:27:06,33.1,29.2,0.1,14,476602187,,1,1,0.0254713,2,1
openml.org/t/3955,badges2,AutoGluon,test,3,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:27:39,32.9,28.9,0.2,14,476602188,,1,1,0.0331175,2,1
openml.org/t/3955,badges2,AutoGluon,test,4,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:28:12,32.6,28.7,0.2,14,476602189,,1,1,0.0152391,2,1
openml.org/t/3955,badges2,AutoGluon,test,5,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:28:44,32,28,0.2,14,476602190,,1,1,0.012781,2,1
openml.org/t/3955,badges2,AutoGluon,test,6,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:29:17,32.2,28.2,0.2,14,476602191,,1,1,0.0575154,2,1
openml.org/t/3955,badges2,AutoGluon,test,7,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:29:52,35.2,31.3,0.2,14,476602192,,1,1,0.0228189,2,1
openml.org/t/3955,badges2,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:30:26,33.2,29.2,0.2,14,476602193,,1,1,0.0173566,2,1
openml.org/t/3955,badges2,AutoGluon,test,9,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:31:11,44.7,40.8,0.1,14,476602194,,1,1,0.0221991,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,0,binary,0.9375,acc,local,1.0.0,,2.1.4,2024-08-06T21:31:39,27.4,23.5,0.03,14,476602185,,0.9375,0.954545,0.0824339,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,1,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:32:06,27.1,23.4,0.03,14,476602186,,1,1,0.0150941,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,2,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:32:33,26.5,22.7,0.02,14,476602187,,1,1,0.00948413,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,3,binary,0.875,acc,local,1.0.0,,2.1.4,2024-08-06T21:33:01,27.8,24,0.02,14,476602188,,0.875,0.8,0.644563,2,0.945455
openml.org/t/3622,autoPrice,AutoGluon,test,4,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:33:28,26.1,22.3,0.02,14,476602189,,1,1,0.10459,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,5,binary,0.9375,acc,local,1.0.0,,2.1.4,2024-08-06T21:33:57,28.9,25.1,0.006,14,476602190,,0.9375,0.95,0.560445,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,6,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:34:24,27.4,23.6,0.01,14,476602191,,1,1,0.507694,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,7,binary,0.9375,acc,local,1.0.0,,2.1.4,2024-08-06T21:34:52,27,23.3,0.006,14,476602192,,0.9375,0.916667,0.475935,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2024-08-06T21:35:18,26.2,22.4,0.009,14,476602193,,1,1,0.463823,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,9,binary,0.866667,acc,local,1.0.0,,2.1.4,2024-08-06T21:35:45,25.9,22,0.02,14,476602194,,0.866667,0.8,0.424937,2,0.96
openml.org/t/3496,SPECTF,AutoGluon,test,0,binary,0.971429,acc,local,1.0.0,,2.1.4,2024-08-06T21:36:38,53,48.7,0.2,14,476602185,,0.971429,0.98,0.20167,3,1
openml.org/t/3496,SPECTF,AutoGluon,test,1,binary,0.885714,acc,local,1.0.0,,2.1.4,2024-08-06T21:37:20,41.8,37.7,0.06,14,476602186,,0.885714,0.86,0.261786,3,0.964
openml.org/t/3496,SPECTF,AutoGluon,test,2,binary,0.885714,acc,local,1.0.0,,2.1.4,2024-08-06T21:38:02,41.5,37.2,0.2,14,476602187,,0.885714,0.86,0.279021,4,0.96
openml.org/t/3496,SPECTF,AutoGluon,test,3,binary,0.857143,acc,local,1.0.0,,2.1.4,2024-08-06T21:38:41,39.4,34.8,0.4,14,476602188,,0.857143,0.84,0.298142,4,0.94
openml.org/t/3496,SPECTF,AutoGluon,test,4,binary,0.914286,acc,local,1.0.0,,2.1.4,2024-08-06T21:39:23,41.4,37,0.3,14,476602189,,0.914286,0.85,0.284928,3,0.936
openml.org/t/3496,SPECTF,AutoGluon,test,5,binary,0.885714,acc,local,1.0.0,,2.1.4,2024-08-06T21:40:03,39.5,35.8,0.008,14,476602190,,0.885714,0.814103,0.321405,2,0.931624
openml.org/t/3496,SPECTF,AutoGluon,test,6,binary,0.771429,acc,local,1.0.0,,2.1.4,2024-08-06T21:40:44,40.5,36.7,0.07,14,476602191,,0.771429,0.737179,0.859812,2,0.876068
openml.org/t/3496,SPECTF,AutoGluon,test,7,binary,0.914286,acc,local,1.0.0,,2.1.4,2024-08-06T21:41:23,39.3,35.1,0.2,14,476602192,,0.914286,0.869658,0.257299,3,0.970085
openml.org/t/3496,SPECTF,AutoGluon,test,8,binary,0.914286,acc,local,1.0.0,,2.1.4,2024-08-06T21:42:09,45.2,41.3,0.05,14,476602193,,0.914286,0.942308,0.138577,2,0.995726
openml.org/t/3496,SPECTF,AutoGluon,test,9,binary,0.911765,acc,local,1.0.0,,2.1.4,2024-08-06T21:42:51,41.8,37.8,0.04,14,476602194,,0.911765,0.868889,0.291174,3,0.902222
