idBase,_acc,tempo_treino,tempo_teste
733,0.8571428571428571,0.002557039260864258,0.0
733,1.0,0.0,0.011842966079711914
733,1.0,0.0034995079040527344,0.0
733,0.8571428571428571,0.0,0.0
733,0.9523809523809523,0.0030350685119628906,0.0
733,0.9523809523809523,0.0045163631439208984,0.0022420883178710938
733,1.0,0.0038666725158691406,0.0010907649993896484
733,0.8095238095238095,0.0,0.004832029342651367
733,0.9523809523809523,0.0047664642333984375,0.0013630390167236328
733,0.9,0.0030443668365478516,0.0018863677978515625
