id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,auc
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,0,multiclass,0.910714,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-23T20:36:27,3615.2,3602.2,0.3,119,1694575345,,0.910714,0.266667,1.2464,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,1,multiclass,0.892857,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-23T21:37:34,3667.2,3605.5,0.08,121,1694575346,,0.892857,0.19802,0.897341,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,2,multiclass,0.90991,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-23T22:38:06,3630.8,3617.3,0.3,118,1694575347,,0.90991,0.25,0.380143,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,3,multiclass,0.918919,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-23T23:38:22,3616.6,3602,0.3,123,1694575348,,0.918919,0.27802,0.987809,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,4,multiclass,0.90991,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T00:38:44,3621.4,3608.1,0.3,118,1694575349,,0.90991,0.2,0.331168,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,5,multiclass,0.90991,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T01:39:04,3619.1,3604.6,0.3,129,1694575350,,0.90991,0.2,0.360108,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,6,multiclass,0.873874,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T02:39:23,3618.8,3604.8,0.05,119,1694575351,,0.873874,0.306139,0.405168,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,7,multiclass,0.900901,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T03:40:26,3663,3606.2,0.5,116,1694575352,,0.900901,0.23604,0.514668,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,8,multiclass,0.90991,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T04:40:44,3617.7,3603.9,0.2,122,1694575353,,0.90991,0.2,0.361135,
openml.org/t/9919,volcanoes+AC0-e5,H2OAutoML,test,9,multiclass,0.891892,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T05:41:28,3644.2,3630.5,0.3,110,1694575354,,0.891892,0.234059,0.723688,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,0,multiclass,0.888889,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T12:21:58,3611.5,3604.9,0.2,206,227716032,,0.888889,0.391304,0.478171,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,1,multiclass,0.904762,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T13:22:09,3611.3,3603.9,0.2,203,227716033,,0.904762,0.198261,0.365914,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,2,multiclass,0.928,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T14:22:19,3610,3603.5,0.2,182,227716034,,0.928,0.333333,0.285257,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,3,multiclass,0.912,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T15:22:35,3615,3608.5,0.2,168,227716035,,0.912,0.334783,0.272305,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,4,multiclass,0.912,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T16:22:28,3593.2,3586.6,0.2,263,227716036,,0.912,0.2,0.446339,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,5,multiclass,0.904,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T17:22:35,3606.6,3600,0.2,227,227716037,,0.904,0.198246,0.445953,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,6,multiclass,0.904,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T18:22:44,3609.2,3602.7,0.2,209,227716038,,0.904,0.198246,0.337786,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,7,multiclass,0.928,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T19:23:05,3620.5,3614,0.2,174,227716039,,0.928,0.404912,0.340929,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,8,multiclass,0.92,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T20:23:15,3610.4,3603.9,0.2,216,227716040,,0.92,0.331579,0.280844,
openml.org/t/9918,volcanoes+AC0-e4,H2OAutoML,test,9,multiclass,0.904,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-26T21:23:33,3618,3611.5,0.2,176,227716041,,0.904,0.198246,0.432659,
openml.org/t/3602,visualizing+AF8-environmental,H2OAutoML,test,0,binary,0.583333,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T13:51:56,2981.1,2970.1,0.04,3277,117223330,,0.583333,0.680556,0.583333,0.847154
openml.org/t/3602,visualizing+AF8-environmental,H2OAutoML,test,1,binary,0.454545,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T14:34:44,2567.9,2561.5,0.04,377,117223331,,0.454545,0.5,0.433333,0.725998
openml.org/t/3602,visualizing+AF8-environmental,H2OAutoML,test,2,binary,0.454545,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T15:20:07,2722.7,2716.3,0.04,390,117223332,,0.454545,0.5,0.483333,2.036
openml.org/t/3602,visualizing+AF8-environmental,H2OAutoML,test,3,binary,0.636364,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T16:03:42,2615,2608.3,0.03,3306,117223333,,0.636364,0.766667,0.65,0.578117
openml.org/t/3602,visualizing+AF8-environmental,H2OAutoML,test,4,binary,0.727273,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T16:48:52,2710.1,2703.4,0.03,4209,117223334,,0.727273,0.8,0.733333,0.660257
openml.org/t/3602,visualizing+AF8-environmental,H2OAutoML,test,5,binary,0.545455,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T17:39:59,3066.3,3059.9,0.05,360,117223335,,0.545455,0.7,0.566667,0.683435
openml.org/t/3602,visualizing+AF8-environmental,H2OAutoML,test,6,binary,0.818182,acc,local,3.44.0.2,,2.1.4,2024+AC0-07+AC0-24T18:27:24,2845.7,2839.4,0.04,374,117223336,,0.818182,0.8,0.8,0.517755
