idBase,_acc,tempo_treino,tempo_teste
880,1.0,0.0,0.011301040649414062
880,1.0,0.004350185394287109,0.0
880,1.0,0.005223751068115234,0.0009338855743408203
880,1.0,0.003008604049682617,0.0011646747589111328
880,1.0,0.0011174678802490234,0.0010044574737548828
880,1.0,0.005292654037475586,0.001001596450805664
880,1.0,0.002043008804321289,0.002192258834838867
880,1.0,0.0041005611419677734,0.0004096031188964844
880,1.0,0.0019979476928710938,0.0011587142944335938
880,1.0,0.003003835678100586,0.0013632774353027344
