idBase,_acc,tempo_treino,tempo_teste
53,0.8148148148148148,0.0,0.0
53,0.7037037037037037,0.012453794479370117,0.0022134780883789062
53,0.7777777777777778,0.003871917724609375,0.0
53,0.7777777777777778,0.0,0.0
53,0.7407407407407407,0.003030061721801758,0.001901388168334961
53,0.6666666666666666,0.0,0.0
53,0.8518518518518519,0.0,0.00892496109008789
53,0.8148148148148148,0.0034232139587402344,0.0022919178009033203
53,0.7407407407407407,0.002994537353515625,0.0008461475372314453
53,0.6296296296296297,0.0030024051666259766,0.0010008811950683594
