idBase,_acc,tempo_treino,tempo_teste
923,1.0,0.40985941886901855,0.020510196685791016
923,1.0,0.4230635166168213,0.013289928436279297
923,1.0,0.4104490280151367,0.00808572769165039
923,1.0,0.42058873176574707,0.008071184158325195
923,1.0,0.4035205841064453,0.010174036026000977
923,1.0,0.41731977462768555,0.017995834350585938
923,1.0,0.5254535675048828,0.008105754852294922
923,0.9988425925925926,0.5332033634185791,0.010146856307983398
923,1.0,0.5315573215484619,0.012847900390625
923,1.0,0.4488213062286377,0.013979673385620117
