idBase,_acc,tempo_treino,tempo_teste
1506,0.8085106382978723,0.17507624626159668,0.015572071075439453
1506,0.8085106382978723,0.27657651901245117,0.02382826805114746
1506,0.8936170212765957,0.30034685134887695,0.022142887115478516
1506,0.7872340425531915,0.2592470645904541,0.03333878517150879
1506,0.8936170212765957,0.24608135223388672,0.015622138977050781
1506,0.851063829787234,0.21611309051513672,0.015573978424072266
1506,0.8297872340425532,0.17858505249023438,0.0
1506,0.8297872340425532,0.168961763381958,0.01830458641052246
1506,0.9148936170212766,0.1717078685760498,0.020349502563476562
1506,0.8723404255319149,0.14991521835327148,0.01563858985900879
