idBase,_acc,tempo_treino,tempo_teste
979,0.896,1.9501967430114746,0.020725250244140625
979,0.916,1.9688775539398193,0.016666650772094727
979,0.892,1.9180865287780762,0.010370731353759766
979,0.882,2.000126600265503,0.02569413185119629
979,0.906,2.1596741676330566,0.014565467834472656
979,0.858,1.9461784362792969,0.01934504508972168
979,0.876,1.9603190422058105,0.026637554168701172
979,0.9,1.9192023277282715,0.018407344818115234
979,0.858,1.9473357200622559,0.008270978927612305
979,0.886,2.1983642578125,0.021844863891601562
