idBase,_acc,tempo_treino,tempo_teste
1530,0.9210526315789473,0.24531888961791992,0.018407821655273438
1530,0.9013157894736842,0.26970958709716797,0.01564311981201172
1530,0.881578947368421,0.31624507904052734,0.021902799606323242
1530,0.9276315789473685,0.26044797897338867,0.008034229278564453
1530,0.9276315789473685,0.28212666511535645,0.0
1530,0.8543046357615894,0.27655792236328125,0.0
1530,0.8940397350993378,0.23198771476745605,0.02213430404663086
1530,0.8807947019867549,0.3027365207672119,0.011606454849243164
1530,0.9337748344370861,0.2525773048400879,0.014263153076171875
1530,0.9006622516556292,0.23734593391418457,0.018426895141601562
