idBase,_acc,tempo_treino,tempo_teste
1442,0.8846153846153846,0.004986763000488281,0.0
1442,0.6923076923076923,0.0,0.008089780807495117
1442,0.8846153846153846,0.002996683120727539,0.001012563705444336
1442,0.76,0.006111860275268555,0.001947641372680664
1442,0.96,0.0011129379272460938,0.006445884704589844
1442,0.92,0.005726814270019531,0.0009624958038330078
1442,0.88,0.0020799636840820312,0.0036077499389648438
1442,0.96,0.005206584930419922,0.0010514259338378906
1442,0.96,0.001062631607055664,0.0038216114044189453
1442,0.88,0.00404047966003418,0.0016911029815673828
