id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/9917,volcanoes+AC0-e3,H2OAutoML,test,2,multiclass,0.9296875,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T08:29:55,nan,1082.74315094948,0.356157302856445,86,1891887930,,0.9296875,,0.4,0.276397614106373
openml.org/t/9917,volcanoes+AC0-e3,H2OAutoML,test,3,multiclass,0.8828125,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T08:48:13,nan,1082.98997664452,0.589905500411987,92,1891887931,,0.8828125,,0.38974358974359,0.396130253700964
openml.org/t/9917,volcanoes+AC0-e3,H2OAutoML,test,4,multiclass,0.9140625,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T09:06:31,nan,1082.67437458038,0.272745132446289,82,1891887932,,0.9140625,,0.264957264957265,0.307154995205164
openml.org/t/9917,volcanoes+AC0-e3,H2OAutoML,test,5,multiclass,0.90625,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T09:24:52,nan,1082.90959072113,0.049457788467407,93,1891887933,,0.90625,,0.263247863247863,0.33254376436087
openml.org/t/9917,volcanoes+AC0-e3,H2OAutoML,test,6,multiclass,0.875,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T09:43:10,nan,1081.97648882866,0.064929008483887,76,1891887934,,875,,0.22974358974359,0.559314146706247
openml.org/t/9917,volcanoes+AC0-e3,H2OAutoML,test,7,multiclass,0.921259842519685,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T10:01:27,nan,1082.61937189102,0.240772008895874,75,1891887935,,0.921259842519685,,0.25,0.330954669805663
openml.org/t/9917,volcanoes+AC0-e3,H2OAutoML,test,8,multiclass,0.881889763779527,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T10:19:45,nan,1083.48774194717,0.249587774276733,74,1891887936,,0.881889763779527,,0.191452991452991,0.409025687214852
openml.org/t/9917,volcanoes+AC0-e3,H2OAutoML,test,9,multiclass,0.89763779527559,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T10:38:03,nan,1082.67727470398,0.251754760742187,72,1891887937,,0.89763779527559,,0.194871794871795,0.353526358948753
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,0,multiclass,0.888888888888889,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T10:56:28,nan,1083.51235294342,0.251458883285522,82,1891887928,,0.888888888888889,,0.242424242424242,0.322807923111571
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,1,multiclass,0.907407407407407,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T11:14:44,nan,1083.20983219147,0.267870426177979,80,1891887929,,0.907407407407407,,0.247474747474747,0.405139913954565
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,2,multiclass,0.907407407407407,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T11:33:04,nan,1082.7399289608,0.245156526565552,93,1891887930,,0.907407407407407,,0.197979797979798,0.492105351260543
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,3,multiclass,0.916666666666667,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T11:51:22,nan,1082.89428758621,0.435700178146362,75,1891887931,,0.916666666666667,,0.237979797979798,0.312028700152683
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,4,multiclass,0.87037037037037,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T12:09:35,nan,1082.59964776039,0.036172389984131,74,1891887932,,0.87037037037037,,0.191836734693878,1.2411600454475
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,5,multiclass,0.907407407407407,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T12:27:47,nan,1081.72894024849,0.262478351593018,93,1891887933,,0.907407407407407,,0.237959183673469,0.425992768074345
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,6,multiclass,0.888888888888889,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T12:45:59,nan,1081.91215920448,0.299530029296875,74,1891887934,,0.888888888888889,,0.233877551020408,0.454940334716813
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,7,multiclass,0.925925925925926,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T13:04:16,nan,1082.29420375824,0.374601602554321,80,1891887935,,0.925925925925926,,0.34,0.307638002995756
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,8,multiclass,0.888888888888889,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T13:22:34,nan,1083.43462634087,0.050294399261475,76,1891887936,,0.888888888888889,,0.195918367346939,0.392866125482167
openml.org/t/9916,volcanoes+AC0-e2,H2OAutoML,test,9,multiclass,0.898148148148148,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T13:40:53,nan,1082.76445317268,0.047864675521851,74,1891887937,,0.898148148148148,,0.197959183673469,0.733416426246493
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,0,multiclass,0.932185145317546,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T13:59:33,nan,1099.80854964256,0.266161918640137,85,1891887928,,0.932185145317546,,0.238249810174639,0.293985325827956
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,1,multiclass,0.942949407965554,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T14:18:07,nan,1096.29229474068,0.249519109725952,82,1891887929,,0.942949407965554,,0.249087799315849,0.28523144787578
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,2,multiclass,0.939720129171152,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T14:36:45,nan,1102.49873352051,0.250246286392212,92,1891887930,,0.939720129171152,,0.218859749144812,0.261431561300178
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,3,multiclass,0.941872981700753,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T14:55:17,nan,1094.05505537987,0.498565673828125,86,1891887931,,0.941872981700754,,0.339614215127328,0.269567301502476
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,4,multiclass,0.938643702906351,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T15:13:46,nan,1091.3665895462,0.25056004524231,87,1891887932,,0.938643702906351,,0.198859749144812,0.261912228816364
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,5,multiclass,0.938577586206896,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T15:32:17,nan,1093.50122904778,0.252816677093506,84,1891887933,,0.938577586206896,,0.198631698973774,0.281155755808715
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,6,multiclass,0.936422413793103,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T15:50:52,nan,1098.45001554489,0.25347638130188,85,1891887934,,0.936422413793103,,0.206280881793995,0.258389168797478
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,7,multiclass,0.939655172413793,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T16:09:26,nan,1097.5090713501,0.268588304519653,89,1891887935,,0.939655172413793,,0.198859749144812,0.320953922825154
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,8,multiclass,0.939655172413793,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T16:27:55,nan,1095.37233233452,0.310451030731201,89,1891887936,,0.939655172413793,,0.228959204358292,0.266384398210603
openml.org/t/9922,volcanoes+AC0-d3,H2OAutoML,test,9,multiclass,0.942887931034483,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T16:46:31,nan,1099.95161366463,0.266066312789917,86,1891887937,,0.942887931034483,,0.240526415811478,0.250314103680423
openml.org/t/9921,volcanoes+AC0-d2,H2OAutoML,test,0,multiclass,0.941176470588235,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T17:05:20,nan,1102.62071299553,0.256785869598389,94,1891887928,,0.941176470588235,,0.290051903114187,0.287432144634264
openml.org/t/9921,volcanoes+AC0-d2,H2OAutoML,test,1,multiclass,0.93681917211329,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T17:24:00,nan,1102.08101058006,0.33933162689209,92,1891887929,,0.93681917211329,,0.19838523644752,0.275535148359248
openml.org/t/9921,volcanoes+AC0-d2,H2OAutoML,test,2,multiclass,0.944383860414395,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T17:42:31,nan,1093.04475069046,0.273466348648071,91,1891887930,,0.944383860414395,,0.294828038167139,0.238425349336811
openml.org/t/9921,volcanoes+AC0-d2,H2OAutoML,test,3,multiclass,0.942202835332606,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T18:01:04,nan,1096.55622982979,0.26035475730896,87,1891887931,,0.942202835332606,,0.294366677152144,0.283078698833249
openml.org/t/9921,volcanoes+AC0-d2,H2OAutoML,test,4,multiclass,0.944383860414395,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T18:19:39,nan,1097.94868612289,0.245639324188232,87,1891887932,,0.944383860414395,,0.217720457166824,1.01373115591498
openml.org/t/9921,volcanoes+AC0-d2,H2OAutoML,test,5,multiclass,0.945474372955289,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T18:38:13,nan,1099.54794549942,0.266623020172119,83,1891887933,,0.945474372955289,,0.2,0.430470199938249
openml.org/t/9921,volcanoes+AC0-d2,H2OAutoML,test,6,multiclass,0.9432933478735,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T18:56:48,nan,1099.59352874756,0.259462356567383,86,1891887934,,0.9432933478735,,0.215974625144175,0.262240153737443
openml.org/t/9921,volcanoes+AC0-d2,H2OAutoML,test,7,multiclass,0.946564885496183,acc,local,3.44.0.2,,2.1.4,2023+AC0-11+AC0-29T19:15:23,nan,1093.80240297318,0.24613618850708,77,1891887935,,0.946564885496183,,0.280743944636678,1.02709077145832
