id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss,models+AF8-ensemble+AF8-count
openml.org/t/3818,tae,autosklearn,test,0,binary,0.5625,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T04:52:28,1809.5,1802.7,0.05,18,770815498,,0.5625,0.583333,0.516667,0.728415,
openml.org/t/3818,tae,autosklearn,test,1,binary,0.666667,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T05:22:35,1806.1,1798.2,0.5,32,770815499,,0.666667,0.84,0.6,0.617323,
openml.org/t/3818,tae,autosklearn,test,2,binary,0.733333,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T05:52:40,1805.5,1798.1,0.09,9,770815500,,0.733333,0.74,0.6,0.532008,
openml.org/t/3818,tae,autosklearn,test,3,binary,0.733333,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T06:22:52,1811.6,1804.5,0.4,28,770815501,,0.733333,0.62,0.6,0.755613,
openml.org/t/3818,tae,autosklearn,test,4,binary,0.8,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T06:53:02,1810.2,1802.9,0.5,30,770815502,,0.8,0.88,0.75,0.462945,
openml.org/t/3818,tae,autosklearn,test,5,binary,0.866667,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T07:23:11,1808.4,1800.6,0.2,13,770815503,,0.866667,0.86,0.9,0.526639,
openml.org/t/3818,tae,autosklearn,test,6,binary,0.733333,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T07:53:20,1809.1,1801.6,0.6,32,770815504,,0.733333,0.86,0.75,0.553959,
openml.org/t/3818,tae,autosklearn,test,7,binary,0.733333,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T08:23:30,1810,1803.6,0.1,31,770815505,,0.733333,0.61,0.65,2.89024,
openml.org/t/3818,tae,autosklearn,test,8,binary,0.8,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T08:53:45,1815.2,1807.4,0.5,32,770815506,,0.8,0.72,0.75,0.586864,
openml.org/t/3818,tae,autosklearn,test,9,binary,0.733333,acc,local,0.15.0,,2.1.4,2024+AC0-01+AC0-27T09:23:55,1810.4,1803.1,0.07,27,770815507,,0.733333,0.611111,0.694444,0.710408,
openml.org/t/3818,tae,AutoWEKA,test,0,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T09:11:20,1512.3,1512.3,,,53474763,,0.5,0.433333,0.433333,0.824203,
openml.org/t/3818,tae,AutoWEKA,test,1,binary,0.6,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T09:36:34,1513.3,1513.3,,,53474764,,0.6,0.49,0.55,0.743769,
openml.org/t/3818,tae,AutoWEKA,test,2,binary,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T10:01:47,1513.3,1513.3,,,53474765,,0.733333,0.63,0.65,0.581234,
openml.org/t/3818,tae,AutoWEKA,test,3,binary,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T10:28:00,1572.7,1572.7,,,53474766,,0.733333,0.78,0.65,0.612922,
openml.org/t/3818,tae,AutoWEKA,test,4,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T10:54:22,1581.9,1581.9,,,53474767,,0.8,0.77,0.8,0.537474,
openml.org/t/3818,tae,AutoWEKA,test,5,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T11:19:47,1525.3,1525.3,,,53474768,,0.8,0.83,0.8,0.575938,
openml.org/t/3818,tae,AutoWEKA,test,6,binary,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T11:45:34,1546.9,1546.9,,,53474769,,0.933333,0.92,0.95,2.53911,
openml.org/t/3818,tae,AutoWEKA,test,7,binary,0.733333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T12:11:28,1553.6,1553.5,,,53474770,,0.733333,0.66,0.65,0.579045,
openml.org/t/3818,tae,AutoWEKA,test,8,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T12:40:16,1728.3,1728.3,,,53474771,,0.8,0.74,0.75,0.518402,
openml.org/t/3818,tae,AutoWEKA,test,9,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-30T13:05:35,1518.9,1518.9,,,53474772,,0.8,0.833333,0.805556,0.501496,
openml.org/t/3818,tae,H2OAutoML,test,0,binary,0.625,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T00:00:49,1732,1725,0.03,287,1434094826,,0.625,0.566667,0.6,0.974335,
openml.org/t/3818,tae,H2OAutoML,test,1,binary,0.866667,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T00:29:59,1749.8,1743,0.04,189,1434094827,,0.866667,0.88,0.9,0.494855,
openml.org/t/3818,tae,H2OAutoML,test,2,binary,0.533333,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T00:58:50,1731.8,1724.8,0.05,509,1434094828,,0.533333,0.72,0.45,0.963203,
openml.org/t/3818,tae,H2OAutoML,test,3,binary,0.8,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T01:27:24,1713.4,1706.5,0.02,148,1434094829,,0.8,0.7,0.75,0.576093,
openml.org/t/3818,tae,H2OAutoML,test,4,binary,0.733333,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T01:56:05,1721.3,1714.5,0.02,720,1434094830,,0.733333,0.78,0.65,0.597875,
openml.org/t/3818,tae,H2OAutoML,test,5,binary,0.733333,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T02:24:57,1731.5,1724.7,0.02,162,1434094831,,0.733333,0.82,0.75,0.582032,
openml.org/t/3818,tae,H2OAutoML,test,6,binary,0.8,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T02:53:34,1717.5,1710.2,0.03,739,1434094832,,0.8,0.9,0.85,0.411329,
openml.org/t/3818,tae,H2OAutoML,test,7,binary,0.866667,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T03:22:44,1749.6,1742.6,0.03,534,1434094833,,0.866667,0.82,0.85,0.426228,
openml.org/t/3818,tae,H2OAutoML,test,8,binary,0.866667,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T03:52:01,1756.8,1749.9,0.03,544,1434094834,,0.866667,0.92,0.8,0.455432,
openml.org/t/3818,tae,H2OAutoML,test,9,binary,0.8,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-27T04:21:11,1750.1,1743.1,0.03,574,1434094835,,0.8,0.851852,0.805556,0.450652,
openml.org/t/3818,tae,NaiveAutoML,test,0,binary,0.6875,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:18:45,404,399.6,0.03,1,2016328299,,0.6875,0.833333,0.65,0.60497,
openml.org/t/3818,tae,NaiveAutoML,test,1,binary,0.933333,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:19:37,51.5,49.3,0.01,1,2016328300,,0.933333,0.94,0.95,2.44912,
openml.org/t/3818,tae,NaiveAutoML,test,2,binary,0.6,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:20:18,40.6,38.5,0.01,1,2016328301,,0.6,0.5,0.5,14.4175,
openml.org/t/3818,tae,NaiveAutoML,test,3,binary,0.8,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:21:25,67.4,65.3,0.01,1,2016328302,,0.8,0.74,0.75,0.600963,
openml.org/t/3818,tae,NaiveAutoML,test,4,binary,0.866667,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:22:20,54.3,52.2,0.01,1,2016328303,,0.866667,0.85,0.85,0.558573,
openml.org/t/3818,tae,NaiveAutoML,test,5,binary,0.733333,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:23:31,71.6,69.1,0.01,1,2016328304,,0.733333,0.67,0.75,0.822352,
openml.org/t/3818,tae,NaiveAutoML,test,6,binary,0.8,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:34:26,654.3,652.2,0.07,1,2016328305,,0.8,0.92,0.8,0.435657,
openml.org/t/3818,tae,NaiveAutoML,test,7,binary,0.866667,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:40:20,353.7,351.7,0.02,1,2016328306,,0.866667,0.96,0.85,0.34668,
openml.org/t/3818,tae,NaiveAutoML,test,8,binary,0.866667,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:48:11,471.4,469.2,0.1,1,2016328307,,0.866667,0.76,0.8,0.691193,
openml.org/t/3818,tae,NaiveAutoML,test,9,binary,0.666667,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-27T02:54:18,367,364.7,0.03,1,2016328308,,0.666667,0.731481,0.666667,2.83186,
openml.org/t/3818,tae,TPOT,test,0,binary,0.875,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T02:20:22,1818.3,1803.2,0.002,3891,136182663,,0.875,0.866667,0.833333,0.422524,
openml.org/t/3818,tae,TPOT,test,1,binary,0.6,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T02:50:39,1816.5,1802.6,0.02,5082,136182664,,0.6,0.8,0.55,0.516686,
openml.org/t/3818,tae,TPOT,test,2,binary,0.733333,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T03:20:58,1819.1,1805.9,0.1,4069,136182665,,0.733333,0.64,0.6,2.8906,
openml.org/t/3818,tae,TPOT,test,3,binary,0.8,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T03:51:11,1813.3,1805.2,0.005,3831,136182666,,0.8,0.9,0.7,0.600958,
openml.org/t/3818,tae,TPOT,test,4,binary,0.733333,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T04:21:24,1812.7,1805.6,0.07,2437,136182667,,0.733333,0.86,0.65,0.413961,
openml.org/t/3818,tae,TPOT,test,5,binary,0.6,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T04:52:13,1849.5,1841.1,0.002,2492,136182668,,0.6,0.66,0.6,2.81618,
openml.org/t/3818,tae,TPOT,test,6,binary,0.8,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T05:22:28,1814.5,1803,0.02,3452,136182669,,0.8,0.81,0.8,2.62556,
openml.org/t/3818,tae,TPOT,test,7,binary,0.8,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T05:52:42,1813.9,1805,0.002,6164,136182670,,0.8,0.84,0.8,4.6601,
openml.org/t/3818,tae,TPOT,test,8,binary,0.666667,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T06:22:55,1812.6,1805.3,0.02,2795,136182671,,0.666667,0.76,0.65,0.818777,
openml.org/t/3818,tae,TPOT,test,9,binary,0.6,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-27T06:53:15,1820.4,1810.5,0.009,5274,136182672,,0.6,0.574074,0.555556,13.8155,
