id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,auc
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,0,multiclass,0.901786,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T14:48:47,2433.1,2433.1,,,1177025740,,0.901786,0.2,0.386863,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,1,multiclass,0.901786,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T15:29:32,2445.3,2445.2,,,1177025741,,0.901786,0.2,0.38427,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,2,multiclass,0.90991,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T16:11:13,2501,2500.9,,,1177025742,,0.90991,0.25,0.392851,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,3,multiclass,0.90991,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T16:54:25,2591.7,2591.6,,,1177025743,,0.90991,0.2,0.359883,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,4,multiclass,0.900901,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T17:35:22,2456.6,2456.4,,,1177025744,,0.900901,0.19802,0.385457,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,5,multiclass,0.90991,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T18:16:29,2466.2,2466.2,,,1177025745,,0.90991,0.2,1.46526,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,6,multiclass,0.891892,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T18:57:38,2469.6,2469.6,,,1177025746,,0.891892,0.19604,0.64039,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,7,multiclass,0.90991,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T19:39:21,2502.7,2502.7,,,1177025747,,0.90991,0.23802,1.20718,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,8,multiclass,0.90991,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T20:19:57,2435.2,2435.2,,,1177025748,,0.90991,0.2,0.327689,
openml.org/t/9919,volcanoes+AC0-e5,AutoWEKA,test,9,multiclass,0.90991,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T21:01:14,2477.5,2477.4,,,1177025749,,0.90991,0.2,0.648111,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,0,multiclass,0.912698,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T21:42:47,2492.5,2492.5,,,1177025740,,0.912698,0.2,0.392101,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,1,multiclass,0.912698,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T22:25:51,2583.7,2583.7,,,1177025741,,0.912698,0.2,0.614627,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,2,multiclass,0.928,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T23:06:29,2437.8,2437.8,,,1177025742,,0.928,0.333333,1.04015,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,3,multiclass,0.92,acc,local,latest,,2.1.4,2024+AC0-07+AC0-31T23:49:37,2587.8,2587.8,,,1177025743,,0.92,0.2,0.279961,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,4,multiclass,0.904,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T00:30:14,2436.3,2436.2,,,1177025744,,0.904,0.198246,1.06257,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,5,multiclass,0.912,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T01:11:04,2450.5,2450.4,,,1177025745,,0.912,0.2,1.08273,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,6,multiclass,0.904,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T01:51:31,2426.1,2426.1,,,1177025746,,0.904,0.198246,0.624853,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,7,multiclass,0.912,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T02:32:53,2481.8,2481.7,,,1177025747,,0.912,0.2,0.846915,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,8,multiclass,0.904,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T03:13:29,2436.1,2436.1,,,1177025748,,0.904,0.198246,3.46019,
openml.org/t/9918,volcanoes+AC0-e4,AutoWEKA,test,9,multiclass,0.904,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T03:53:58,2428.2,2428.2,,,1177025749,,0.904,0.198246,1.35234,
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,0,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T04:34:16,2418.1,2418,,,1177025740,,0.666667,0.666667,6.46161,0.5
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,1,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T05:14:35,2419.1,2419.1,,,1177025741,,0.727273,0.716667,0.583897,0.733333
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,2,binary,1,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T05:54:54,2418.2,2418.2,,,1177025742,,1,1,0.310987,1
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,3,binary,0.818182,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T06:36:16,2482.3,2482.3,,,1177025743,,0.818182,0.833333,0.366296,0.933333
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,4,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T07:16:34,2418,2417.9,,,1177025744,,0.545455,0.566667,0.900878,0.616667
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,5,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T07:56:52,2417.3,2417.3,,,1177025745,,0.727273,0.75,0.492112,0.75
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,6,binary,0.818182,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T08:40:27,2614.4,2614.4,,,1177025746,,0.818182,0.833333,0.400334,0.966667
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,7,binary,0.454545,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T09:20:46,2418.6,2418.6,,,1177025747,,0.454545,0.466667,4.21938,0.566667
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,8,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T10:01:04,2418.6,2418.6,,,1177025748,,0.727273,0.733333,0.59292,0.683333
openml.org/t/3602,visualizing+AF8-environmental,AutoWEKA,test,9,binary,0.727273,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T10:41:22,2417.4,2417.3,,,1177025749,,0.727273,0.716667,9.98428,0.616667
openml.org/t/3585,veteran,AutoWEKA,test,0,binary,0.714286,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T11:23:35,2533,2533,,,1177025740,,0.714286,0.65,2.93115,0.6375
openml.org/t/3585,veteran,AutoWEKA,test,1,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T12:05:43,2527.1,2527.1,,,1177025741,,0.642857,0.6,5.59487,0.6375
openml.org/t/3585,veteran,AutoWEKA,test,2,binary,0.642857,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T12:49:06,2603.6,2603.6,,,1177025742,,0.642857,0.6,10.6497,0.5
openml.org/t/3585,veteran,AutoWEKA,test,3,binary,0.714286,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T13:33:13,2646.1,2646.1,,,1177025743,,0.714286,0.575,3.15631,0.575
openml.org/t/3585,veteran,AutoWEKA,test,4,binary,0.571429,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T14:18:54,2741.4,2741.4,,,1177025744,,0.571429,0.444444,0.833793,0.555556
openml.org/t/3585,veteran,AutoWEKA,test,5,binary,0.785714,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T15:03:24,2669.5,2669,,,1177025745,,0.785714,0.7,0.471446,0.822222
openml.org/t/3585,veteran,AutoWEKA,test,6,binary,0.785714,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T15:49:10,2745.4,2745.2,,,1177025746,,0.785714,0.744444,0.350261,0.911111
openml.org/t/3585,veteran,AutoWEKA,test,7,binary,0.923077,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T16:35:17,2766.4,2766.4,,,1177025747,,0.923077,0.875,0.285416,0.888889
openml.org/t/3585,veteran,AutoWEKA,test,8,binary,0.769231,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T17:20:28,2710.9,2710.8,,,1177025748,,0.769231,0.625,0.519396,0.777778
openml.org/t/3585,veteran,AutoWEKA,test,9,binary,0.615385,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T18:00:50,2422.1,2422,,,1177025749,,0.615385,0.444444,0.765753,0.5
openml.org/t/3857,vehicle,AutoWEKA,test,0,binary,0.905882,acc,local,latest,,2.1.4,2024+AC0-08+AC0-01T18:43:35,2564.1,2564,,,1177025740,,0.905882,0.877345,0.205172,0.970058
