idBase,_acc,tempo_treino,tempo_teste
753,0.45,0.016687393188476562,0.0
753,0.7,0.014027833938598633,0.0010633468627929688
753,0.6,0.008047103881835938,0.0010418891906738281
753,0.5,0.010803937911987305,0.0004360675811767578
753,0.631578947368421,0.0,0.0
753,0.5263157894736842,0.004277467727661133,0.0
753,0.5263157894736842,0.0,0.01324462890625
753,0.5263157894736842,0.0073299407958984375,0.0
753,0.5263157894736842,0.009561538696289062,0.0010080337524414062
753,0.2631578947368421,0.0024652481079101562,0.0
