idBase,_acc,tempo_treino,tempo_teste
784,0.6428571428571429,0.00043511390686035156,0.0
784,0.9285714285714286,0.0,0.010413646697998047
784,0.6428571428571429,0.005002737045288086,0.0026221275329589844
784,0.5714285714285714,0.003069162368774414,0.0008041858673095703
784,0.5,0.00410008430480957,0.0010039806365966797
784,0.7142857142857143,0.0019216537475585938,0.003159046173095703
784,0.6428571428571429,0.0029981136322021484,0.0019288063049316406
784,0.6428571428571429,0.005004405975341797,0.0016422271728515625
784,0.9285714285714286,0.004134178161621094,0.0
784,0.7857142857142857,0.003002643585205078,0.0010356903076171875
