idBase,_acc,tempo_treino,tempo_teste
906,0.425,0.007038116455078125,0.0019636154174804688
906,0.55,0.0068132877349853516,0.003996372222900391
906,0.55,0.010031461715698242,0.002008676528930664
906,0.475,0.006860971450805664,0.0020372867584228516
906,0.6,0.0068476200103759766,0.0019578933715820312
906,0.55,0.0068094730377197266,0.0026586055755615234
906,0.5,0.006766557693481445,0.0029497146606445312
906,0.45,0.006811857223510742,0.0029451847076416016
906,0.55,0.0059359073638916016,0.0029511451721191406
906,0.6,0.005803823471069336,0.0019636154174804688
