idBase,_acc,tempo_treino,tempo_teste
1549,0.18666666666666668,0.04681658744812012,0.0
1549,0.22666666666666666,0.04967141151428223,0.008752822875976562
1549,0.2,0.042023658752441406,0.01939988136291504
1549,0.28,0.04888343811035156,0.008038759231567383
1549,0.2,0.03875899314880371,0.017104387283325195
1549,0.25333333333333335,0.04791450500488281,0.014151811599731445
1549,0.24,0.06299400329589844,0.007378339767456055
1549,0.22666666666666666,0.0447537899017334,0.0
1549,0.25333333333333335,0.035001516342163086,0.010007858276367188
1549,0.26666666666666666,0.04424476623535156,0.01807117462158203
