idBase,_acc,tempo_treino,tempo_teste
1509,0.5927413954734163,1.0050561428070068,0.0050127506256103516
1509,0.584839962501674,1.0529744625091553,0.008077621459960938
1509,0.5923792941806737,0.8970568180084229,0.008130550384521484
1509,0.5865532712783768,0.9597618579864502,0.00600433349609375
1509,0.5933837808879663,1.0102362632751465,0.006056785583496094
1509,0.5888970735953928,0.9336211681365967,0.0
1509,0.5945891649367173,1.0799493789672852,0.015625715255737305
1509,0.5856157503515703,1.4967892169952393,0.015626907348632812
1509,0.59016942342463,1.270113468170166,0.0
1509,0.587825621107614,1.3330790996551514,0.010187149047851562
