idBase,_acc,tempo_treino,tempo_teste
1014,0.6625,0.002918720245361328,0.0004372596740722656
1014,0.7,0.0,0.0
1014,0.7875,0.0020351409912109375,0.0010094642639160156
1014,0.75,0.002025127410888672,0.0
1014,0.7625,0.0030410289764404297,0.001043558120727539
1014,0.775,0.0020401477813720703,0.0009632110595703125
1014,0.725,0.0019888877868652344,0.0010457038879394531
1014,0.759493670886076,0.002637624740600586,0.0
1014,0.7468354430379747,0.002039670944213867,0.0
1014,0.7848101265822784,0.0010693073272705078,0.0
