idBase,_acc,tempo_treino,tempo_teste
796,0.9523809523809523,0.15931940078735352,0.015682220458984375
796,1.0,0.18167901039123535,0.015622138977050781
796,1.0,0.2265925407409668,0.02336406707763672
796,1.0,0.1755354404449463,0.015620708465576172
796,1.0,0.1810910701751709,0.010098934173583984
796,0.9523809523809523,0.17116665840148926,0.015620946884155273
796,1.0,0.13721418380737305,0.015625715255737305
796,0.9523809523809523,0.13108062744140625,0.01562952995300293
796,1.0,0.15340638160705566,0.015547990798950195
796,1.0,0.15681862831115723,0.019431114196777344
