idBase,_acc,tempo_treino,tempo_teste
336,0.7037037037037037,0.0,0.002246856689453125
336,0.7777777777777778,0.0021338462829589844,0.0019981861114501953
336,0.6666666666666666,0.005938529968261719,0.0021402835845947266
336,0.7037037037037037,0.006107807159423828,0.0066907405853271484
336,0.7777777777777778,0.006135702133178711,0.004548311233520508
336,0.6296296296296297,0.013126850128173828,0.004230976104736328
336,0.8148148148148148,0.016083478927612305,0.002109527587890625
336,0.8076923076923077,0.010013580322265625,0.0025026798248291016
336,0.6538461538461539,0.013726949691772461,0.0027484893798828125
336,0.7307692307692307,0.01014852523803711,0.0057256221771240234
