idBase,_acc,tempo_treino,tempo_teste
444,0.6428571428571429,0.009661436080932617,0.0012924671173095703
444,0.9285714285714286,0.0,0.006588935852050781
444,0.5384615384615384,0.004094839096069336,0.0019199848175048828
444,0.8461538461538461,0.0049571990966796875,0.0009963512420654297
444,0.7692307692307693,0.0031766891479492188,0.002035856246948242
444,0.5384615384615384,0.004436969757080078,0.0010077953338623047
444,0.8461538461538461,0.005073070526123047,0.001997232437133789
444,0.46153846153846156,0.0,0.006887674331665039
444,0.8461538461538461,0.0038595199584960938,0.0010673999786376953
444,0.7692307692307693,0.0,0.005403280258178711
