idBase,_acc,tempo_treino,tempo_teste
1534,0.9411187438665358,0.023955345153808594,0.0
1534,0.9499509322865555,0.03763556480407715,0.0
1534,0.9519136408243376,0.06480956077575684,0.0
1534,0.9381746810598626,0.03467249870300293,0.0
1534,0.9509322865554465,0.04796957969665527,0.0009658336639404297
1534,0.9509322865554465,0.03281998634338379,0.0
1534,0.9214916584887144,0.05008435249328613,0.0
1534,0.9411187438665358,0.04820895195007324,0.0
1534,0.9489695780176644,0.035106658935546875,0.0
1534,0.9479882237487733,0.0366520881652832,0.0
