idBase,_acc,tempo_treino,tempo_teste
909,0.5,0.009958028793334961,0.003998994827270508
909,0.55,0.009822368621826172,0.004004716873168945
909,0.475,0.008850336074829102,0.0021958351135253906
909,0.6,0.008563041687011719,0.0
909,0.525,0.012078523635864258,0.002805471420288086
909,0.575,0.008721590042114258,0.003037691116333008
909,0.425,0.006481170654296875,0.0010974407196044922
909,0.5,0.0073697566986083984,0.0
909,0.55,0.013849973678588867,0.002522706985473633
909,0.525,0.00655674934387207,0.0
