idBase,_acc,tempo_treino,tempo_teste
778,1.0,0.14280009269714355,0.010036945343017578
778,1.0,0.13416171073913574,0.008047342300415039
778,1.0,0.19366455078125,0.020319700241088867
778,1.0,0.14236712455749512,0.010150432586669922
778,1.0,0.14355850219726562,0.008871078491210938
778,1.0,0.14157652854919434,0.008902788162231445
778,1.0,0.13561677932739258,0.008877038955688477
778,1.0,0.1322479248046875,0.00892019271850586
778,1.0,0.2718465328216553,0.021073341369628906
778,0.96,0.21885251998901367,0.02390122413635254
