idBase,_acc,tempo_treino,tempo_teste
1005,0.5454545454545454,0.0,0.0
1005,0.5,0.015323877334594727,0.0015423297882080078
1005,0.6818181818181818,0.004388093948364258,0.0011982917785644531
1005,0.6363636363636364,0.003997802734375,0.0009822845458984375
1005,0.6190476190476191,0.0036101341247558594,0.0
1005,0.7619047619047619,0.0,0.007458686828613281
1005,0.6190476190476191,0.004996061325073242,0.001964092254638672
1005,0.6190476190476191,0.0019943714141845703,0.0013070106506347656
1005,0.7619047619047619,0.003021240234375,0.0012552738189697266
1005,0.7142857142857143,0.0037043094635009766,0.0021169185638427734
