id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,balacc,logloss,models_ensemble_count,auc
openml.org/t/3622,autoPrice,AutoGluon,test,6,binary,1,acc,local,1.0.0,,2.1.4,2024-08-05T12:53:33,27.1,23.3,0.01,14,1467183963,,1,1,0.507694,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,7,binary,0.9375,acc,local,1.0.0,,2.1.4,2024-08-05T12:54:01,27.1,23.3,0.005,14,1467183964,,0.9375,0.916667,0.475935,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,8,binary,1,acc,local,1.0.0,,2.1.4,2024-08-05T12:54:26,25.5,21.6,0.006,14,1467183965,,1,1,0.463823,2,1
openml.org/t/3622,autoPrice,AutoGluon,test,9,binary,0.866667,acc,local,1.0.0,,2.1.4,2024-08-05T12:54:58,31.7,27.8,0.007,14,1467183966,,0.866667,0.8,0.424937,2,0.96
openml.org/t/3496,SPECTF,AutoGluon,test,0,binary,0.971429,acc,local,1.0.0,,2.1.4,2024-08-05T12:55:41,42,37.7,0.2,14,1467183957,,0.971429,0.98,0.20167,3,1
openml.org/t/3496,SPECTF,AutoGluon,test,1,binary,0.885714,acc,local,1.0.0,,2.1.4,2024-08-05T12:56:21,40.3,36.2,0.05,14,1467183958,,0.885714,0.86,0.261786,3,0.964
openml.org/t/3496,SPECTF,AutoGluon,test,2,binary,0.885714,acc,local,1.0.0,,2.1.4,2024-08-05T12:57:03,41.3,37,0.1,14,1467183959,,0.885714,0.86,0.279021,4,0.96
openml.org/t/3496,SPECTF,AutoGluon,test,3,binary,0.857143,acc,local,1.0.0,,2.1.4,2024-08-05T12:57:43,39.8,35.1,0.3,14,1467183960,,0.857143,0.84,0.298142,4,0.94
openml.org/t/3496,SPECTF,AutoGluon,test,4,binary,0.914286,acc,local,1.0.0,,2.1.4,2024-08-05T12:58:33,50,45.4,0.4,14,1467183961,,0.914286,0.85,0.284928,3,0.936
openml.org/t/3496,SPECTF,AutoGluon,test,5,binary,0.885714,acc,local,1.0.0,,2.1.4,2024-08-05T12:59:16,42,38.2,0.008,14,1467183962,,0.885714,0.814103,0.321405,2,0.931624
openml.org/t/3496,SPECTF,AutoGluon,test,6,binary,0.771429,acc,local,1.0.0,,2.1.4,2024-08-05T13:00:02,46.4,42.5,0.05,14,1467183963,,0.771429,0.737179,0.859812,2,0.876068
openml.org/t/3496,SPECTF,AutoGluon,test,7,binary,0.914286,acc,local,1.0.0,,2.1.4,2024-08-05T13:00:41,38.9,34.6,0.2,14,1467183964,,0.914286,0.869658,0.257299,3,0.970085
openml.org/t/3496,SPECTF,AutoGluon,test,8,binary,0.914286,acc,local,1.0.0,,2.1.4,2024-08-05T13:01:19,37.5,33.7,0.04,14,1467183965,,0.914286,0.942308,0.138577,2,0.995726
openml.org/t/3496,SPECTF,AutoGluon,test,9,binary,0.911765,acc,local,1.0.0,,2.1.4,2024-08-05T13:02:02,42.1,38,0.07,14,1467183966,,0.911765,0.868889,0.291174,3,0.902222
