idBase,_acc,tempo_treino,tempo_teste
841,0.9578947368421052,0.0,0.0
841,0.9052631578947369,0.0,0.0
841,0.9789473684210527,0.0035262107849121094,0.0
841,0.968421052631579,0.0,0.0
841,0.968421052631579,0.003019571304321289,0.0
841,0.9368421052631579,0.005535602569580078,0.0011060237884521484
841,0.9368421052631579,0.0,0.0
841,0.9368421052631579,0.0029985904693603516,0.0009670257568359375
841,0.9473684210526315,0.005357027053833008,0.0007257461547851562
841,0.9263157894736842,0.004370450973510742,0.0
