idBase,_acc,tempo_treino,tempo_teste
821,0.8306274681878016,0.525493860244751,0.0020415782928466797
821,0.836331724440544,0.5221936702728271,0.01564192771911621
821,0.8262395787626152,0.5011956691741943,0.015615463256835938
821,0.8345765686704695,0.6338272094726562,0.0
821,0.8419666374012291,0.5485031604766846,0.0
821,0.8305531167690957,0.41650962829589844,0.0
821,0.835820895522388,0.38396477699279785,0.0010669231414794922
821,0.8437225636523266,0.4093916416168213,0.0
821,0.8270412642669008,0.42328810691833496,0.0020940303802490234
821,0.8314310798946444,0.40442848205566406,0.0
