idBase,_acc,tempo_treino,tempo_teste
955,0.8125,0.14286041259765625,0.020200252532958984
955,0.7333333333333333,0.1937086582183838,0.006520271301269531
955,0.9333333333333333,0.1940135955810547,0.010140180587768555
955,0.8666666666666667,0.16222500801086426,0.010236740112304688
955,0.8666666666666667,0.14152193069458008,0.002160310745239258
955,0.8666666666666667,0.13573455810546875,0.010327577590942383
955,0.6666666666666666,0.13033652305603027,0.0021500587463378906
955,0.8,0.12394380569458008,0.010135650634765625
955,0.8,0.16021323204040527,0.009133577346801758
955,0.6666666666666666,0.13299846649169922,0.009107589721679688
