idBase,_acc,tempo_treino,tempo_teste
995,0.98,0.7733883857727051,0.010042190551757812
995,0.99,0.7675302028656006,0.010327339172363281
995,0.995,0.7259354591369629,0.012298583984375
995,1.0,0.7449679374694824,0.011823654174804688
995,0.975,0.7313458919525146,0.00802922248840332
995,0.975,0.8009090423583984,0.009992837905883789
995,0.98,0.7968430519104004,0.018305301666259766
995,0.985,0.7320148944854736,0.011049985885620117
995,1.0,0.7421660423278809,0.010329008102416992
995,0.985,0.7208347320556641,0.010174274444580078
