idBase,_acc,tempo_treino,tempo_teste
1446,0.7666666666666667,0.0,0.01518559455871582
1446,0.8,0.0,0.011260032653808594
1446,0.8,0.007079362869262695,0.001998424530029297
1446,0.7666666666666667,0.0,0.0067675113677978516
1446,0.7666666666666667,0.008622169494628906,0.0012264251708984375
1446,0.9,0.006173610687255859,0.0
1446,0.7931034482758621,0.0,0.013199806213378906
1446,0.9310344827586207,0.003975868225097656,0.0
1446,0.8275862068965517,0.015020132064819336,0.0010116100311279297
1446,0.7586206896551724,0.0021271705627441406,0.0
