idBase,_acc,tempo_treino,tempo_teste
885,1.0,0.001996755599975586,0.0
885,1.0,0.0,0.007409811019897461
885,1.0,0.006270647048950195,0.0009999275207519531
885,1.0,0.0020720958709716797,0.0029134750366210938
885,1.0,0.002000093460083008,0.0009942054748535156
885,1.0,0.0027675628662109375,0.0
885,0.9230769230769231,0.0010914802551269531,0.0
885,1.0,0.002039670944213867,0.0009734630584716797
885,1.0,0.00424647331237793,0.0014498233795166016
885,0.9230769230769231,0.0029990673065185547,0.0008382797241210938
