idBase,_acc,tempo_treino,tempo_teste
1005,0.8181818181818182,0.01522684097290039,0.002536296844482422
1005,0.7272727272727273,0.0,0.00520634651184082
1005,0.7272727272727273,0.006415367126464844,0.001997232437133789
1005,0.7272727272727273,0.003911495208740234,0.0
1005,0.6666666666666666,0.0,0.00844883918762207
1005,0.8571428571428571,0.004415988922119141,0.0
1005,0.7619047619047619,0.007532835006713867,0.001996755599975586
1005,0.6666666666666666,0.0057108402252197266,0.0
1005,0.9047619047619048,0.007933855056762695,0.0020017623901367188
1005,0.7142857142857143,0.00499272346496582,0.0
