idBase,_acc,tempo_treino,tempo_teste
1045,0.9333333333333333,0.002764463424682617,0.0
1045,0.9333333333333333,0.004342794418334961,0.0012440681457519531
1045,0.8666666666666667,0.0030374526977539062,0.0
1045,0.9333333333333333,0.0030753612518310547,0.0
1045,0.8666666666666667,0.0037412643432617188,0.001299142837524414
1045,0.9285714285714286,0.003320455551147461,0.0
1045,0.8571428571428571,0.002082347869873047,0.0
1045,0.8571428571428571,0.00466465950012207,0.000576019287109375
1045,0.8571428571428571,0.003019571304321289,0.0009992122650146484
1045,0.9285714285714286,0.0,0.0
