id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,models+AF8-ensemble+AF8-count
openml.org/t/2140,BNG+AF8-lymph+AF8-,H2OAutoML,test,8,multiclass,,acc,local,3.44.0.2,,2.1.4,2024+AC0-01+AC0-24T07:51:20,5780.1,,,,655297349,CalledProcessError: Command,,,,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,0,multiclass,0.9024,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T01:46:56,2899,2892.1,0.9,1,1310289499,,0.9024,0.819858,2.74304,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,1,multiclass,0.9027,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T02:35:14,2898.1,2892.2,0.9,1,1310289500,,0.9027,0.81871,2.70416,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,2,multiclass,0.90098,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T03:23:33,2898.4,2891.8,0.9,1,1310289501,,0.90098,0.828129,2.72463,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,3,multiclass,0.90134,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T04:11:53,2898.7,2891.9,0.9,1,1310289502,,0.90134,0.824194,2.72894,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,4,multiclass,0.90188,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T05:00:11,2897.7,2891.9,0.9,1,1310289503,,0.90188,0.819935,2.70804,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,5,multiclass,0.90184,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T05:48:36,2904.5,2897.8,1.8,1,1310289504,,0.90184,0.822522,2.73136,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,6,multiclass,0.90286,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T06:37:01,2904.7,2898,1.8,1,1310289505,,0.90286,0.826121,2.6848,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,7,multiclass,0.90082,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T07:25:20,2898.1,2892.2,1,1,1310289506,,0.90082,0.821114,2.782,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,8,multiclass,0.9027,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T08:13:45,2904.7,2897.9,1.8,1,1310289507,,0.9027,0.819663,2.69761,
openml.org/t/2140,BNG+AF8-lymph+AF8-,NaiveAutoML,test,9,multiclass,0.90243,acc,local,0.0.27,,2.1.4,2024+AC0-01+AC0-24T09:02:03,2897.7,2891.7,0.9,1,1310289508,,0.90243,0.822895,2.69522,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,0,multiclass,0.85091,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-23T21:03:15,3398.8,3384.6,0.01,16,1273245463,,0.85091,0.676199,5.14939,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,1,multiclass,,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-23T21:28:33,1516.4,,,,1273245464,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,2,multiclass,0.89063,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-23T22:21:48,3192.3,3165.9,0.06,48,1273245465,,0.89063,0.792818,0.311152,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,3,multiclass,0.89053,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-23T23:20:13,3504.2,3494.4,0.02,48,1273245466,,0.89053,0.745175,0.320706,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,4,multiclass,0.84722,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-24T00:16:48,3394.3,3369.2,0.5,40,1273245467,,0.84722,0.763282,5.27683,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,5,multiclass,,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-24T00:27:27,636.9,,,,1273245468,NoResultError: A pipeline has not yet been optimized. Please call fit() first.,,,,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,6,multiclass,0.88396,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-24T01:21:40,3250.6,3236.2,0.1,48,1273245469,,0.88396,0.722332,0.358985,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,7,multiclass,0.86075,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-24T02:14:47,3186.7,3177.6,0.1,32,1273245470,,0.86075,0.786967,0.341341,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,8,multiclass,0.85891,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-24T03:07:44,3176.4,3164.4,0.1,32,1273245471,,0.85891,0.743166,4.87308,
openml.org/t/2140,BNG+AF8-lymph+AF8-,TPOT,test,9,multiclass,0.88188,acc,local,0.12.1,,2.1.4,2024+AC0-01+AC0-24T04:13:52,3966.7,3954.2,0.01,32,1273245472,,0.88188,0.723412,0.345655,
