idBase,_acc,tempo_treino,tempo_teste
141,0.69887,5.8137640953063965,0.04405379295349121
141,0.69873,5.700171709060669,0.0579071044921875
141,0.69918,5.763303518295288,0.040496110916137695
141,0.70079,5.7723424434661865,0.03928184509277344
141,0.69958,5.761991262435913,0.046553611755371094
141,0.70091,5.775982856750488,0.042569875717163086
141,0.70066,5.633367300033569,0.04334616661071777
141,0.69897,5.919449329376221,0.04960274696350098
141,0.70106,5.646391153335571,0.047484397888183594
141,0.69969,5.9015772342681885,0.06070303916931152
