idBase,_acc,tempo_treino,tempo_teste
271,0.82656,153.37130856513977,0.07097363471984863
271,0.82504,148.17982506752014,0.06528997421264648
271,0.82657,147.786612033844,0.05935096740722656
271,0.82631,149.59671330451965,0.06665325164794922
271,0.82771,150.26715350151062,0.06257939338684082
271,0.8266,160.5423948764801,0.0644843578338623
271,0.82428,154.48934078216553,0.05773758888244629
271,0.82678,158.05470180511475,0.06451988220214844
271,0.82669,156.44630765914917,0.06516408920288086
271,0.82674,177.46054100990295,0.07003402709960938
