idBase,_acc,tempo_treino,tempo_teste
1567,0.6525887552316563,12.699629783630371,0.11502909660339355
1567,0.6462766216914957,9.915607690811157,0.08897280693054199
1567,0.6418669086155258,9.793418407440186,0.09239339828491211
1567,0.6367742753729232,9.895426273345947,0.09076452255249023
1567,0.6564326201695593,10.11604380607605,0.11208033561706543
1567,0.6505497507341392,9.89955997467041,0.10019135475158691
1567,0.6482180661652082,9.173349380493164,0.09705018997192383
1567,0.6340425947063931,8.451958179473877,0.08963608741760254
1567,0.642062028663135,9.071402311325073,0.1027224063873291
1567,0.6397853658536585,9.320568799972534,0.0832815170288086
